日期\时间,0:10,0:20,0:30,0:40,0:50,1:00,1:10,1:20,1:30,1:40,1:50,2:00,2:10,2:20,2:30,2:40,2:50,3:00,3:10,3:20,3:30,3:40,3:50,4:00,4:10,4:20,4:30,4:40,4:50,5:00,5:10,5:20,5:30,5:40,5:50,6:00,6:10,6:20,6:30,6:40,6:50,7:00,7:10,7:20,7:30,7:40,7:50,8:00,8:10,8:20,8:30,8:40,8:50,9:00,9:10,9:20,9:30,9:40,9:50,10:00,10:10,10:20,10:30,10:40,10:50,11:00,11:10,11:20,11:30,11:40,11:50,12:00,12:10,12:20,12:30,12:40,12:50,13:00,13:10,13:20,13:30,13:40,13:50,14:00,14:10,14:20,14:30,14:40,14:50,15:00,15:10,15:20,15:30,15:40,15:50,16:00,16:10,16:20,16:30,16:40,16:50,17:00,17:10,17:20,17:30,17:40,17:50,18:00,18:10,18:20,18:30,18:40,18:50,19:00,19:10,19:20,19:30,19:40,19:50,20:00,20:10,20:20,20:30,20:40,20:50,21:00,21:10,21:20,21:30,21:40,21:50,22:00,22:10,22:20,22:30,22:40,22:50,23:00,23:10,23:20,23:30,23:40,23:50,0:00+1
2025/1/11,2614.5757,2752.2535,2873.0700,2740.4436,2648.8243,2751.0500,2910.6204,2952.2614,2901.8800,2941.9056,3047.6639,3097.4300,3008.6752,3013.5679,3103.7500,3062.9674,3106.4689,3205.9200,3131.7252,3241.7002,3420.3200,3178.2047,3003.6128,3105.6200,3207.3927,3213.6525,3157.3900,3138.0493,3206.6256,3263.2600,3187.5941,3306.2844,3545.7800,3473.0957,3268.9509,3217.1200,3410.4657,3427.8149,3301.4700,3462.9419,3630.8501,3697.5300,3829.7340,3870.4184,3847.1500,3952.1694,3971.2856,3878.3100,3873.4718,3894.9494,3870.4700,3828.8125,3959.7333,4262.3600,4513.2381,4532.7182,4454.9100,4568.0734,4590.2659,4419.2300,4258.5998,4226.5424,4259.4200,4214.7840,4253.0900,4400.7500,4474.5202,4314.7152,4138.5800,4314.8013,4368.3226,4185.9200,4132.5286,4180.7326,4250.9000,4293.7651,4182.4035,3990.9600,3939.1117,3949.5046,3983.4700,4078.3232,4118.3430,4050.9900,3924.5957,3781.8669,3702.2400,3759.1062,3846.1236,3845.8900,3753.7989,3857.4414,4021.8100,3824.9846,3657.0178,3628.1300,3485.2108,3461.1448,3602.7800,3635.7769,3276.0929,2774.0100,2713.6628,2886.9918,3010.4500,2973.2197,2843.8167,2781.9700,2885.0572,2831.7097,2691.8500,2835.5281,2869.9920,2722.7200,2724.0701,2760.1950,2824.0200,3013.4900,2974.3573,2731.0300,2686.3217,2782.5387,2898.5400,2977.4624,2992.8165,2963.8300,2933.9257,2892.7780,2918.0500,3050.9622,2811.3581,2311.0900,2216.1871,2505.7069,2756.3100,2566.7937,2484.4250,2593.2400,2466.9644,2429.6972,2555.7200,2630.6195,3037.7055,3676.8200
2025/1/12,3947.6871,3811.5211,3622.6000,3762.4947,3766.2576,3569.7700,3608.6197,3852.8383,4064.0700,4004.2861,3780.3094,3645.0100,3780.4541,3869.4412,3913.8700,4192.5823,4330.7475,4167.5600,3951.6224,4016.8533,4191.0100,4009.2464,3907.8213,4061.7500,4200.2196,4239.9218,4189.3400,4113.6401,4138.4038,4215.2400,4202.7478,4320.3801,4386.7300,4086.7832,4475.3514,5400.6500,5590.0628,5484.2762,5485.7300,5498.9615,5381.3934,5208.7000,5229.5149,5472.6467,5618.2600,5425.5464,6053.8952,7178.1700,7252.2731,7151.8160,7341.7800,7376.2661,7305.7453,7199.6600,7048.8816,6988.1089,7009.0800,6984.8148,7024.2042,7068.5500,6949.1478,6953.0667,7066.3300,6991.1546,6948.9663,6941.4300,6784.9510,6936.8603,7230.5500,6980.2715,6566.9018,6440.5700,6686.6244,6779.2313,6580.8700,6447.7446,6546.5136,6784.2300,6895.6961,6764.5080,6600.5200,6717.2796,6717.6153,6516.7000,6441.0149,6488.2448,6538.2900,6480.7782,6364.6000,6271.7100,6259.8042,6318.4149,6432.3300,6553.0901,6467.3972,6308.0100,6420.3864,6468.5252,6336.4100,6259.1590,6294.7230,6377.8200,6396.2264,6351.6336,6349.2100,6370.0791,5658.4191,4546.1900,4228.9202,4286.4860,4367.8700,4537.8895,4587.5222,4480.7900,4401.4115,4417.2372,4399.9200,4189.7040,4141.0549,4324.3600,4445.4175,4415.9451,4351.8300,4440.6759,4565.7504,4563.0600,4388.8838,4344.5437,4493.2300,4535.3510,4050.9401,3378.8400,3322.2707,3423.7006,3427.4800,3510.6784,3494.6758,3475.4900,3700.8521,3590.6135,3323.1000,3636.9669,3687.2144,3428.9200
2025/1/13,3664.8226,3796.0254,3640.2100,3622.5043,3502.2591,3442.2500,3877.4521,4058.3870,3854.9600,3854.6287,3844.8009,3793.0100,3920.3192,3922.0899,3841.4300,4032.5041,4176.0160,4146.5300,4127.7748,4075.7310,4016.1500,4066.0939,4183.6089,4256.5500,4192.0591,4090.2487,4095.7100,4262.2003,4313.9978,4291.8100,4473.5987,4507.6034,4250.5600,4029.0082,4518.2504,5357.0100,5461.9133,5320.0047,5368.3100,5515.5833,5404.0999,5226.4400,5514.5093,5728.6236,5482.4600,5095.7470,5904.4347,7308.6300,7308.5163,6996.0608,7138.5600,7387.0392,7428.0463,7289.8200,7263.3115,7397.5353,7430.6600,7090.1807,7011.7474,7230.1300,7174.4341,7152.6866,7225.2400,7091.5756,6913.1899,6958.0000,7281.2919,7190.8671,6848.9400,7030.5745,6855.5037,6332.6900,6396.6580,6460.8066,6331.7900,6441.3027,6579.4648,6599.2200,6615.2155,6841.3886,7058.5000,6825.4626,6613.2601,6617.5700,6580.7511,6470.5188,6437.5200,6623.3726,6667.5029,6490.8100,6365.0970,6332.7342,6382.2200,6460.5474,6336.7486,6189.3500,6421.7311,6544.2737,6382.3100,6245.7277,6205.3068,6162.0500,6012.3093,6036.1704,6297.1400,6421.7071,5607.7431,4424.2800,4334.2432,4513.7539,4394.8800,4230.6443,4179.4372,4297.8200,4502.1756,4447.4970,4264.0900,4407.0533,4492.6310,4412.4800,4444.0335,4452.4650,4396.4100,4383.4830,4322.9995,4379.0600,4774.9591,4791.9948,4554.1000,4777.8613,4306.2637,3362.9000,3404.6549,3437.2321,3180.4300,3402.8914,3693.2037,3646.8700,3339.5077,3458.6917,3896.1500,3865.1225,3637.6074,3562.4800
2025/1/14,3697.9759,3747.6432,3671.2500,3687.5239,3690.6944,3729.4500,3947.3150,3936.6292,3760.5500,3897.6533,4057.5941,4078.2800,4083.8129,4039.1961,3978.0300,4001.9451,4040.0989,4051.7600,4081.0420,4205.4195,4323.7900,4253.2183,4216.5933,4284.5900,4282.6217,4092.0312,3932.1000,4157.7637,4394.8383,4375.6200,4192.7375,4188.9897,4266.0000,4125.6214,4611.4452,5465.6100,5493.3361,5298.6069,5424.5100,5764.5880,5749.3421,5417.9500,5362.4173,5507.1929,5505.5900,5276.1374,6089.9784,7427.0300,7404.3563,7150.6382,7234.8400,7121.0484,7169.2129,7323.7900,7111.0081,6978.6805,7110.2800,7225.9639,7207.6195,7149.0300,7218.8417,7229.8919,7098.3600,6973.6872,7137.5167,7347.9100,7082.1778,6886.8085,6994.3400,7044.6040,6685.9447,6257.4500,6423.7740,6462.9742,6203.9900,6215.8957,6410.3962,6574.9500,6598.7261,6574.1707,6566.6100,6584.9017,6710.1910,6783.3300,6572.0180,6559.8235,6766.4700,6713.5030,6511.4193,6402.7400,6497.0689,6478.8189,6318.6100,6283.7744,6267.8291,6257.0300,6359.1253,6411.6841,6316.0600,6145.8456,6119.3464,6249.5700,6333.8378,6277.1871,6251.3600,6369.8612,5636.2271,4401.2600,4143.4386,4362.3562,4496.9900,4483.0056,4432.1063,4432.1000,4473.4318,4419.4883,4344.7300,4447.5956,4469.0721,4379.4800,4417.7491,4514.3555,4576.5500,4567.9369,4452.9580,4336.7900,4384.1615,4441.8823,4469.3800,4475.6136,3940.3912,3285.5800,3498.6046,3579.0998,3289.2200,3405.5732,3684.6806,3779.7500,3627.7651,3616.7077,3758.7700,3713.4398,3664.8078,3672.8900
2025/1/15,3620.6386,3708.3377,3838.3200,3697.5425,3616.2551,3730.2600,3846.9076,3898.5240,3875.2100,3815.0780,3850.0953,3956.4400,3969.5136,3881.7966,3821.7700,3913.8305,3904.4889,3843.0400,4037.7965,4247.0307,4248.0400,4069.9033,4083.9377,4262.0800,4230.8738,4159.0828,4154.0000,4149.3712,4190.2662,4264.6800,4312.3813,4413.9209,4348.6200,3943.2555,4474.4327,5548.3000,5455.8935,5313.3578,5579.3600,5541.4861,5343.0804,5255.3100,5374.4514,5501.4920,5339.1800,4945.9590,5800.8471,7364.7600,7507.7254,7186.7180,7164.4300,7232.1356,7266.4146,7234.5400,7181.1675,7218.3981,7287.3700,7234.7170,7261.9851,7302.1200,7095.8184,7028.4994,7108.6800,6964.7042,6860.0289,6942.5300,7071.0172,7079.3719,7027.4900,7077.8548,6911.9381,6664.1600,6788.4291,6743.0632,6398.4000,6222.1543,6392.3254,6774.0300,7016.6377,6859.4982,6533.0100,6550.9908,6703.1405,6733.4500,6607.3214,6597.4930,6675.5700,6573.9580,6553.8661,6555.7600,6270.5816,6192.2126,6399.4600,6455.4466,6346.7819,6238.6100,6294.8220,6412.6386,6460.6200,6397.4004,6378.4975,6415.1000,6362.9230,6236.3891,6276.1600,6551.1910,5794.0877,4408.7400,4169.1645,4334.9524,4303.5800,4245.8886,4268.7645,4381.3400,4495.3332,4438.9802,4333.8300,4458.7756,4489.4042,4421.1700,4587.0461,4778.3999,4756.8000,4516.0372,4507.0391,4645.3400,4455.2805,4457.0947,4672.4900,4513.9403,3985.8003,3483.2200,3442.6273,3537.9536,3489.4000,3307.4853,3199.0136,3255.6400,3394.4568,3486.9200,3537.2900,3622.9227,3558.6410,3429.6000
2025/1/16,3526.9471,3626.8272,3626.5900,3641.0299,3647.4731,3754.7100,4055.3702,3946.9391,3651.7400,3951.4431,3923.0595,3568.2900,3842.8051,4103.7695,4044.7700,4034.9116,4134.1421,4153.6700,3925.5742,3983.9433,4260.7500,4154.8507,4030.1941,4043.4900,3997.7702,4093.5673,4269.5900,4241.1487,4276.5942,4371.2900,4250.1119,4200.1010,4267.2900,4287.4853,4761.2514,5477.1500,5639.7902,5625.4495,5606.6200,5395.3118,5366.0404,5558.0600,5626.8460,5609.3890,5434.4600,5129.7378,5871.1972,7238.3400,7524.4005,7386.1680,7301.6500,7118.5668,7286.0201,7523.8400,7113.2450,7072.6026,7462.6400,7317.9348,7145.0309,7146.9800,6981.6112,6864.0469,6943.1600,7103.3035,7043.1418,6870.1000,6956.1981,6943.4470,6809.0400,6894.0002,6916.2069,6709.1000,6431.9024,6416.3607,6528.1600,6364.1463,6436.5655,6722.3600,6678.6470,6734.8208,6951.1200,6922.9589,6854.2634,6768.3000,6505.0660,6498.3409,6615.8500,6304.5338,6170.0549,6408.9100,6570.1920,6453.4866,6227.9600,6235.5021,6320.5967,6392.6300,6487.9626,6397.0092,6217.9300,6293.3681,6457.5278,6391.1500,5977.6923,5960.9148,6397.6400,6477.2279,5581.5770,4364.5200,4187.8237,4415.9697,4504.0700,4492.3332,4356.9789,4251.5100,4404.2374,4552.2016,4515.3500,4368.5589,4362.5221,4511.7000,4579.8728,4450.8266,4294.2500,4402.6087,4555.1868,4561.6700,4436.9432,4367.0796,4494.8800,4678.6031,4045.3251,3128.3500,3386.6017,3684.8610,3490.6200,3405.7260,3490.1810,3552.8500,3439.5028,3528.2241,3825.3200,3873.6924,3406.5610,2666.0300
2025/1/17,2257.2766,2397.7026,2813.9700,2957.0975,2744.2964,2523.2700,2709.2039,2779.2945,2672.7600,2825.4676,2883.0635,2806.2400,2919.4573,2940.4807,2871.0700,3003.3446,3043.6663,2964.5600,3055.4828,3206.3367,3259.9600,3184.1367,3206.2324,3377.8500,3500.9363,3358.0932,3165.8100,3362.4090,3546.8679,3505.4000,3400.4142,3294.9629,3298.2800,3476.6582,3446.1618,3239.1400,3266.7995,3345.4919,3328.0800,3305.1722,3534.5287,3866.6000,3880.0349,3840.8903,3887.6600,3906.1241,3980.1238,4055.4100,3964.3905,3844.0020,3775.2600,3778.0304,4138.5692,4628.2900,4658.1401,4517.6887,4468.5500,4507.3177,4584.0730,4583.2900,4431.6343,4431.9218,4533.5500,4404.8644,4360.1508,4375.6900,4117.7592,4008.6204,4172.3900,4298.6845,4313.0226,4277.2600,4256.3285,4057.7372,3834.8000,3957.5544,4040.7685,3998.1800,4089.1481,4008.2518,3802.6900,3854.3518,3901.5064,3846.3200,3850.3870,3803.9563,3800.9100,4034.9904,4029.8138,3839.8400,3966.2912,3920.7962,3618.4700,3507.9532,3538.7746,3554.6600,3482.7829,3473.1590,3592.4800,3678.3868,3247.2339,2645.0800,2729.8818,2810.8925,2658.1100,2721.3240,2754.0504,2694.2900,2751.3478,2757.3229,2662.1500,2620.3758,2731.7806,2886.8700,2884.7199,2918.3542,2981.9200,2880.7250,2847.1691,2871.0700,2711.2340,2604.0074,2704.3200,2907.7781,2911.0682,2810.8300,2942.9338,2848.0255,2718.1200,3153.4958,3037.0518,2403.9300,2422.6272,2467.5583,2276.1200,2310.2826,2603.1117,2815.2500,2601.7353,2582.8903,2789.4600,2657.6167,2559.9359,2653.7000
2025/1/18,2697.4268,2688.0064,2668.9400,2697.2903,2936.5134,3123.3500,2806.6371,2570.2508,2638.5600,2725.0725,2972.4356,3172.9600,2920.2445,2836.9868,3036.2900,3031.6962,3014.6763,3087.9700,3105.9112,3002.1911,2874.2700,2926.0835,3210.8263,3454.8000,3287.3786,3088.4100,3145.2500,3382.8892,3430.7967,3322.0700,3401.4177,3381.0633,3234.2600,3257.2882,3344.9640,3375.4700,3329.3057,3243.9581,3199.8600,3290.2147,3537.0820,3863.7600,4095.5313,4005.3522,3743.8800,3715.1688,3782.4200,3786.4000,3731.1341,3792.8185,3902.4600,3856.3275,4035.7036,4429.4100,4588.0665,4484.0110,4361.5200,4463.3637,4407.3683,4183.4000,4192.9036,4362.1313,4462.0700,4317.9965,4095.8238,4067.6100,4342.0199,4328.1193,4091.8500,4266.3949,4444.3716,4369.5100,4207.0090,4119.4191,4106.2100,4063.7852,4098.9616,4179.1000,4128.1126,3974.4431,3871.5600,3968.2726,4110.0625,4119.3600,3935.7888,3749.2117,3714.6300,3823.0164,3811.7147,3700.4900,3736.9643,3717.7466,3700.9100,3947.0661,4035.1397,3828.6100,3627.2869,3628.1392,3732.4500,3632.8595,3258.6684,2863.1800,2805.5617,2832.3248,2797.6500,2789.7078,2782.4624,2825.0100,2977.5377,2936.1531,2711.6600,2637.4234,2705.1387,2717.3100,2540.1147,2657.3542,2928.5200,2737.9381,2657.1598,2850.1000,2884.5378,2795.4336,2735.0200,2822.4223,3064.2315,3221.9200,3014.3339,2840.7645,2879.1400,2914.7585,2751.8838,2523.3600,2557.4772,2690.1213,2718.2200,2577.3304,2406.3386,2380.9800,2567.8976,2662.1300,2554.6200,2505.8609,3056.3953,3823.9100
2025/1/19,3821.1868,3580.0444,3565.0400,3723.9786,3783.1536,3734.9900,3802.4033,3869.9562,3861.4500,3835.2643,3873.9603,3952.9900,3984.6160,4064.5528,4089.6300,3864.5005,3790.0931,3988.6500,4174.7034,4161.4246,3965.3600,3795.3468,3913.2545,4132.8600,4022.0244,3980.5192,4116.5700,4123.7888,4055.5124,4058.0000,4214.3325,4364.3136,4269.2300,3941.3133,4398.3282,5336.4000,5411.8556,5372.7447,5552.8300,5498.3552,5411.7523,5402.4900,5353.0844,5301.4234,5172.1100,5028.7970,6017.4264,7413.6200,7246.1559,7043.5300,7337.8100,7143.3595,6957.9392,7093.2600,7280.2901,7251.9392,7066.9900,7034.6426,7180.8558,7258.1400,7012.6905,6936.1501,7121.3000,7191.3061,7229.2641,7183.5900,6915.1735,6926.8644,7147.6900,7000.4004,6810.3165,6662.6300,6341.2557,6291.1890,6461.3500,6378.1893,6510.9154,6807.9300,6718.7444,6722.9210,6890.8500,6788.8294,6654.7375,6620.3700,6571.3983,6532.2852,6513.0700,6502.6380,6602.1169,6668.3400,6435.7736,6228.5561,6235.1400,6354.3797,6470.7827,6460.1200,6280.0413,6234.3001,6381.4800,6456.1181,6242.8068,5976.7300,6102.6080,6193.0776,6223.5800,6436.6902,5722.2528,4470.7800,4322.5961,4562.1303,4496.0100,4200.6151,4267.6742,4549.9500,4355.4232,4228.5990,4399.9600,4519.7149,4453.6290,4269.2500,4178.8157,4390.9036,4687.2600,4598.7682,4348.0856,4284.4600,4529.1867,4530.7260,4364.1000,4537.1092,4170.9633,3376.8400,3254.1161,3483.6047,3604.4500,3497.7380,3484.7426,3617.6100,3638.0828,3552.3443,3422.4900,3326.1141,3445.4590,3654.6900
2025/1/20,3637.3248,3637.6183,3719.3100,3709.2827,3774.3553,3939.3100,4013.9205,3880.9700,3687.5100,3724.3305,3886.6570,4045.6900,4143.0188,4097.6081,3958.1200,3882.6979,3917.9796,3976.3800,3936.6422,3950.8094,3980.8200,3853.7657,3878.1694,4087.4300,4198.7221,4252.4673,4256.0600,4150.8890,4082.6528,4146.3100,4299.9517,4371.5182,4267.9600,4142.6937,4644.2341,5426.4300,5454.7280,5378.9352,5578.3300,5742.6877,5636.6935,5445.9800,5569.3819,5687.2578,5447.3800,5004.5514,5832.0159,7360.1800,7455.2219,7160.3018,7218.6000,7305.9903,7312.7802,7253.1400,7186.3058,7122.2236,7108.3800,7184.9652,7171.8892,7081.5000,7101.0877,7131.8932,7147.3300,7215.0167,7201.8190,7106.4600,7065.0429,7031.3637,6975.1100,6914.5065,6810.7062,6671.9100,6559.1635,6493.8756,6419.5100,6301.7807,6442.6254,6723.8100,6690.2472,6552.4860,6537.8300,6662.9270,6729.4834,6643.3500,6475.5492,6334.2667,6361.9400,6595.8292,6575.0594,6380.0900,6509.2832,6498.9078,6341.2500,6484.7993,6421.8996,6182.6200,6336.9512,6492.9202,6381.0100,6154.3729,6152.5289,6347.1400,6376.1497,6197.0538,6146.5200,6425.6454,5616.9772,4234.6400,4287.1209,4472.9208,4238.5500,4360.7371,4548.0595,4584.6200,4569.2367,4427.1702,4223.2600,4173.3123,4338.3468,4489.5800,4336.8665,4316.1857,4487.3400,4476.1721,4408.4853,4405.1400,4434.1847,4406.5007,4441.1400,4634.0719,4163.7447,3311.7700,3256.7039,3449.9969,3465.4700,3414.6001,3291.8243,3229.0700,3404.4809,3505.7869,3476.7200,3561.1085,3682.4426,3709.5100
2025/1/21,3614.2576,3646.3504,3745.4400,3625.0196,3591.6057,3676.0100,3632.2788,3794.3598,4064.7100,3961.8912,3782.5416,3773.3300,3895.5826,3979.3714,3975.2200,3958.4907,3905.1340,3838.9700,3860.9548,4068.6401,4229.3300,4021.4610,4047.5328,4353.3700,4383.1813,4325.1586,4226.4600,3952.9142,3960.4556,4231.0800,4298.6545,4384.5715,4420.8500,4200.5332,4755.9807,5676.4500,5454.6926,5177.7596,5418.0900,5652.8370,5709.3320,5544.8800,5251.7024,5309.7979,5518.9200,5360.6225,6062.7226,7286.9700,7336.1043,7081.0778,7137.1900,7231.4028,7224.4550,7200.4000,7299.4177,7188.8436,6909.5500,6896.1332,7172.7967,7419.2100,7268.0317,7091.6733,7034.9900,6924.9335,6960.5587,7059.6200,6915.4414,6822.6586,6854.5300,6763.6972,6528.8309,6303.5300,6278.6438,6340.9637,6393.3400,6437.0197,6492.4524,6559.5600,6614.6130,6634.1586,6542.1300,6318.5134,6355.4744,6606.6100,6637.1204,6616.1352,6613.4200,6504.7492,6409.8256,6391.0800,6409.5592,6499.3911,6585.4100,6512.3147,6321.9943,6156.0900,6160.9701,6301.7754,6407.0800,6306.7151,6190.6769,6163.7900,6162.3664,6157.4345,6220.0100,6310.2110,5645.2271,4578.3800,4320.7409,4259.5562,4143.3900,4333.8999,4347.7191,4160.1200,4243.0025,4351.0243,4333.9300,4311.4827,4349.9374,4359.3000,4216.4590,4208.9095,4363.7700,4420.5412,4425.2683,4476.4600,4577.6416,4486.4436,4384.4800,4596.8995,4148.8871,3247.8900,3154.5927,3320.6931,3375.1300,3479.2693,3365.3111,3232.6500,3549.9926,3584.1062,3367.7100,3646.5521,3763.5655,3526.8000
2025/1/22,3445.1091,3517.6790,3551.5700,3438.4345,3601.5994,3934.7400,3894.0110,3819.1541,3844.6000,3771.0900,3784.6221,3854.5200,3765.9529,3818.0558,3977.2300,3905.0839,3886.1434,3983.9800,3984.6780,4076.1187,4200.0600,4097.5097,4090.6423,4220.7300,4214.8396,4251.5244,4356.4800,4321.0200,4094.4049,3979.0500,4346.7259,4625.0674,4485.1800,4209.1978,4545.8292,5311.7000,5554.7683,5420.8956,5316.7400,5468.2090,5498.1415,5319.1800,5265.3567,5566.1760,5762.4900,5300.8093,5779.1603,7023.7200,7215.2055,7175.0804,7381.2800,7408.7913,7333.0328,7264.0000,7207.6582,7161.9309,7140.1900,7159.1075,7185.3150,7220.9300,7268.6337,7152.6652,6925.3000,6844.0267,6893.1937,6956.6500,6938.7995,6937.5411,6972.5800,6930.4557,6685.5598,6405.4700,6406.9178,6438.4236,6432.8600,6570.8503,6711.5387,6768.8000,6756.7582,6550.9576,6339.2000,6489.8638,6709.0931,6742.1200,6602.2851,6528.7168,6524.8300,6410.9096,6419.1479,6545.4900,6533.5093,6482.5261,6484.3100,6499.8606,6379.9605,6218.7800,6269.6640,6351.4325,6356.4700,6347.5803,6330.1373,6328.1100,6360.3644,6297.9953,6261.1700,6361.3270,5602.5883,4374.3400,4168.8454,4268.7387,4291.9700,4552.2693,4554.4231,4319.5800,4379.7951,4416.3840,4341.6200,4409.7755,4449.2873,4467.4800,4636.5983,4644.4538,4444.1800,4326.5520,4370.3453,4504.1500,4588.6277,4591.1140,4660.7200,4865.2364,4387.6885,3481.8900,3313.1445,3528.1233,3609.4100,3421.8888,3415.8448,3624.4700,3640.8186,3537.5601,3433.6700,3378.0966,3451.1453,3569.3700
2025/1/23,3562.1129,3590.8072,3698.6700,3762.7363,3804.5706,3809.5300,3748.6813,3819.8877,3952.5600,3892.6395,3934.5087,4022.6600,3795.8606,3615.9188,3657.9800,3777.4358,4029.0446,4228.5800,4080.7888,3997.3880,4101.0500,4128.5615,4144.4526,4192.5500,4193.8287,4025.2343,3922.5200,4250.2780,4440.2757,4286.2800,4153.7825,4279.2136,4429.3500,4246.9202,4550.2744,5287.1900,5528.1758,5499.3129,5450.7500,5380.2519,5380.0405,5416.5000,5384.2974,5481.0709,5522.9400,5271.1527,6011.7795,7336.9300,7448.7502,7261.9890,7291.7700,7134.7691,7097.6909,7250.8100,7313.9524,7305.0636,7225.4800,7061.1468,7097.5392,7191.3800,6923.3745,6764.0547,6846.4500,6835.0775,6783.4190,6871.0500,7163.5136,7205.8049,7007.0200,6979.9030,6798.6992,6511.9600,6559.0491,6688.8991,6657.6100,6483.5261,6476.1948,6701.5300,6899.5547,6783.5469,6501.6500,6478.6748,6507.7255,6537.8900,6702.5411,6623.3262,6382.7100,6458.5386,6556.0399,6518.9000,6478.7679,6375.6499,6302.4100,6432.0225,6456.8422,6330.7000,6321.4009,6414.0904,6449.7300,6319.5031,6368.1724,6497.0300,6271.9060,6128.8930,6309.2900,6457.8071,5583.7715,4294.5100,4259.8244,4442.1428,4284.2800,4274.7618,4376.6432,4354.6700,4083.0970,4063.3310,4341.4000,4465.7106,4444.8686,4401.1700,4416.0446,4443.2798,4483.3300,4574.9173,4601.3656,4531.0500,4457.0379,4467.9751,4555.9500,4561.9643,4127.8622,3503.4500,3374.4837,3545.9251,3647.1800,3492.3621,3408.6293,3433.3400,3322.1510,3357.7558,3592.4500,3696.9892,3309.8293,2676.9700
2025/1/24,2454.8560,2503.1642,2653.2200,2860.2710,2880.7933,2778.7300,2843.3884,2844.8353,2777.5500,2879.6050,2944.2292,2955.7100,3094.5401,3118.2380,3062.5800,3215.9765,3338.5043,3294.9400,3183.0556,3069.2598,3027.9900,3093.0213,3075.6669,3055.8700,3266.4209,3282.1619,3157.2900,3351.2180,3384.5866,3218.6400,3295.7538,3277.9747,3188.7200,3391.4893,3387.4373,3209.6300,3386.3735,3439.5712,3254.9700,3261.4341,3552.7944,3845.7500,3775.2195,3772.9415,3969.4000,4044.2727,3898.5619,3724.3000,3779.7769,3694.1788,3540.4300,3796.1381,4154.1112,4346.3300,4396.8721,4516.8168,4657.1800,4563.7950,4376.9656,4306.7200,4427.8864,4422.9429,4320.4700,4437.9774,4489.0141,4387.5600,4322.5609,4169.8425,4000.8000,4058.7394,4167.7610,4139.8600,3989.7687,4130.1387,4388.7700,4189.9500,4047.8194,4091.8300,3945.0531,3850.5206,3914.1900,3975.3644,4003.2024,3979.8900,3895.5604,3855.5300,3823.2900,3693.1359,3743.1837,3828.8800,3546.1590,3500.5605,3774.1500,3819.2749,3695.0751,3604.6100,3640.2181,3536.7839,3394.0500,3499.1378,3127.3168,2542.5900,2767.0596,2916.6364,2712.4800,2738.4986,2673.5839,2549.2000,2763.8894,2848.8452,2744.3400,2845.1956,2854.3145,2738.8500,2773.9649,2707.4422,2544.0100,2573.4613,2658.8762,2727.7100,2838.0265,2872.5661,2753.9100,2572.7107,2720.2863,2997.4100,2839.3916,2844.1800,3120.7100,3097.8301,2651.0909,2211.6900,2369.9225,2631.2980,2682.9700,2647.7992,2563.1294,2488.8000,2476.4154,2364.5323,2290.7100,2558.4689,2744.8498,2716.5200
2025/1/25,2725.9526,2680.0361,2659.8400,2861.9215,2905.6089,2809.2500,2942.6338,2923.2679,2787.6300,2965.6344,3034.1367,2927.0200,3011.4346,3089.5616,3045.2600,2987.7561,3006.3681,3084.3500,3126.3068,3116.9757,3072.6600,3032.6936,3080.0636,3156.8200,3125.5784,3130.4829,3213.0300,3270.1602,3315.7504,3312.3300,3207.5332,3209.2912,3361.1100,3477.1944,3389.6322,3243.7300,3336.7660,3366.6260,3278.0700,3360.0772,3665.4689,3894.9900,3712.6548,3753.1081,4054.8900,4015.2966,3827.5220,3736.9000,3788.9000,3858.0465,3872.5600,3877.6081,4000.7483,4240.5900,4437.5166,4407.4568,4290.1900,4408.5137,4513.9210,4437.9700,4286.0237,4334.2227,4479.2300,4368.0102,4310.2467,4394.1700,4369.3618,4206.5277,4134.8000,4371.2835,4324.9891,4005.6100,4010.5176,4082.2261,4059.0600,4063.6281,4084.3251,4120.8900,4172.4181,4057.9880,3918.3200,4063.8793,4042.9883,3837.0600,3865.4845,3810.1825,3645.6100,3679.5471,3639.0560,3582.6900,3831.8668,3861.2116,3603.9600,3529.2409,3550.8973,3517.5500,3413.9279,3434.0292,3571.4700,3567.5467,3184.5084,2715.7000,2721.0976,2758.5335,2668.5800,2719.4226,2743.7553,2690.4500,2703.5000,2782.2380,2858.8400,2884.2639,2984.8855,3023.6500,2730.4273,2515.4751,2559.7500,2676.3603,2816.0299,2920.4600,2918.1476,2873.2150,2816.7200,2761.3788,2900.4206,3106.5000,3020.6067,2820.0610,2756.7700,2895.4313,2827.9101,2527.1500,2387.1465,2484.5415,2647.1800,2621.5043,2483.2034,2367.8900,2362.2724,2451.6940,2539.4500,2578.0459,2919.4172,3440.3600
